customer_id,customer_code,customer_name,customer_type,customer_price_sensitivity,customer_visit_frequency
4107,CUS4107,Thomas Bazin,Local,0.86,3
4108,CUS4108,Marcel-Théodore Marty,Local,0.52,1
4109,CUS4109,Gérard Samson de Boulay,Local,0.72,5
4110,CUS4110,Véronique Leblanc,Touriste,0.46,1
4111,CUS4111,Paulette-Patricia Roche,Local,0.92,1
4112,CUS4112,Frédéric Dubois,Professionnel,0.66,4
4113,CUS4113,Geneviève Vidal,Local,0.58,4
4114,CUS4114,Michel de la Grégoire,Professionnel,0.78,2
4115,CUS4115,Louis Andre-Le Goff,Local,0.88,2
4116,CUS4116,Gabrielle Robert,Professionnel,0.74,1
4117,CUS4117,Dominique Teixeira de la Bodin,Local,0.98,2
4118,CUS4118,Émilie Bruneau,Professionnel,0.72,2
4119,CUS4119,Audrey Joseph de la Martel,Professionnel,0.96,6
4120,CUS4120,Michel-Joseph Delaunay,Local,0.98,2
4121,CUS4121,Thibault Ruiz,Local,0.55,0
4122,CUS4122,Pauline-Marcelle Munoz,Local,0.44,1
4123,CUS4123,Matthieu Lemoine,Local,0.31,3
4124,CUS4124,Andrée Fontaine,Local,0.8,1
4125,CUS4125,Margaret Bonnet-Maréchal,Local,0.47,1
4126,CUS4126,Antoine Lucas,Local,0.45,4
4127,CUS4127,Valentine Blanchard-Dumas,Touriste,0.56,0
4128,CUS4128,Adrienne Lagarde du Brunel,Local,0.72,2
4129,CUS4129,Henriette Dumont-Grondin,Local,0.39,1
4130,CUS4130,Corinne Rocher,Local,0.58,2
4131,CUS4131,Timothée Gérard,Local,0.66,3
4132,CUS4132,Valentine Thierry,Professionnel,0.89,3
4133,CUS4133,Robert Lopez,Touriste,0.99,3
4134,CUS4134,Arnaude Bazin,Professionnel,0.83,5
4135,CUS4135,Noémi David-Lebrun,Local,0.6,1
4136,CUS4136,Laurent Laroche,Touriste,0.38,3
4137,CUS4137,Gilles Boucher de Bodin,Local,0.97,1
4138,CUS4138,Valérie Marchal,Professionnel,0.83,2
4139,CUS4139,Sylvie Lefèvre,Professionnel,0.65,2
4140,CUS4140,Grégoire Labbé,Local,0.62,0
4141,CUS4141,Colette du Merle,Local,0.45,6
4142,CUS4142,Antoine Regnier,Local,0.58,3
4143,CUS4143,Laetitia Delattre,Touriste,0.65,1
4144,CUS4144,Tristan Mary,Professionnel,0.89,2
4145,CUS4145,Noémi Legrand de Couturier,Local,0.83,1
4146,CUS4146,Sabine Gay,Professionnel,0.88,1
4147,CUS4147,Dominique-Camille Hervé,Local,0.37,1
4148,CUS4148,Élodie-Alix Weiss,Touriste,1.0,2
4149,CUS4149,Henri du Becker,Professionnel,0.93,0
4150,CUS4150,William-Olivier Gérard,Local,0.83,1
4151,CUS4151,Honoré du Courtois,Local,0.85,2
4152,CUS4152,Michel Albert,Touriste,0.73,4
4153,CUS4153,Franck Teixeira de la Bouchet,Touriste,0.72,2
4154,CUS4154,Léon-Nicolas Louis,Local,0.68,2
4155,CUS4155,Thibault Collet,Local,0.87,2
4156,CUS4156,Thibaut du Lefèvre,Local,0.4,2
4157,CUS4157,Nicolas de Renaud,Local,0.45,1
4158,CUS4158,Christiane Fouquet,Professionnel,0.66,3
4159,CUS4159,Luc Gros,Local,1.0,4
4160,CUS4160,Guy Deschamps,Local,0.53,3
4161,CUS4161,Alexandria Techer,Professionnel,0.51,5
4162,CUS4162,Thomas Philippe,Local,0.48,1
4163,CUS4163,Emmanuelle Aubert-Evrard,Professionnel,0.94,2
4164,CUS4164,Clémence Jacques,Professionnel,0.78,1
4165,CUS4165,Lucas Cohen,Local,0.97,1
4166,CUS4166,Noël-Eugène François,Professionnel,0.93,4
4167,CUS4167,Zoé de la Lemaître,Local,0.31,2
4168,CUS4168,Marcelle Royer,Professionnel,0.48,3
4169,CUS4169,Laetitia Pereira,Professionnel,0.33,3
4170,CUS4170,Patrick-André Bazin,Touriste,0.77,2
4171,CUS4171,Lucie Texier,Local,0.87,0
4172,CUS4172,Richard Andre Le Ribeiro,Local,0.65,1
4173,CUS4173,Philippe Le Fontaine,Local,0.8,5
4174,CUS4174,Marcel Laroche,Touriste,0.99,1
4175,CUS4175,Rémy Hardy,Local,0.73,3
4176,CUS4176,Gilbert Hubert,Professionnel,0.79,1
4177,CUS4177,Isaac Poulain du Maillet,Professionnel,0.92,1
4178,CUS4178,Antoine-Bernard Lévy,Local,0.5,4
4179,CUS4179,Maryse Brun-Merle,Local,0.55,1
4180,CUS4180,Émile-Benjamin Bouvet,Touriste,0.87,4
4181,CUS4181,Laurence Garnier du Germain,Professionnel,0.43,1
4182,CUS4182,Jeanne Brunel,Professionnel,0.99,6
4183,CUS4183,Claude Lefort,Local,0.9,2
4184,CUS4184,Pénélope Bouvet,Professionnel,0.54,3
4185,CUS4185,Luc-Marc Hoarau,Professionnel,0.78,2
4186,CUS4186,Denis Rémy du Aubert,Local,0.37,2
4187,CUS4187,Diane Roux,Professionnel,0.86,1
4188,CUS4188,Édith Gérard,Professionnel,0.35,4
4189,CUS4189,Christiane Bègue,Local,0.83,0
4190,CUS4190,Anne-Monique Caron,Local,0.41,2
4191,CUS4191,André Garcia,Local,0.84,2
4192,CUS4192,Sophie Bouvet du Dijoux,Local,0.69,1
4193,CUS4193,Laetitia Andre,Local,0.41,3
4194,CUS4194,Laetitia Denis,Local,0.51,2
4195,CUS4195,Adèle Bernier,Professionnel,0.54,2
4196,CUS4196,Laetitia-Michelle Guillot,Touriste,0.87,2
4197,CUS4197,Caroline Charpentier,Touriste,0.52,2
4198,CUS4198,Jules Maurice,Local,0.43,1
4199,CUS4199,Roger Foucher-Pineau,Touriste,0.47,6
4200,CUS4200,Célina-Pénélope Seguin,Touriste,0.97,0
4201,CUS4201,Thibaut Lelièvre,Local,0.45,3
4202,CUS4202,Lucas Mercier,Professionnel,0.69,2
4203,CUS4203,Franck Ribeiro,Local,0.5,2
4204,CUS4204,Michel Raymond,Touriste,0.55,2
4205,CUS4205,Raymond Legendre,Local,0.33,0
4206,CUS4206,Alexandre Diaz,Local,0.31,2
4207,CUS4207,Marguerite Fontaine,Local,0.94,3
4208,CUS4208,Cécile Legendre-Thibault,Local,1.0,4
4209,CUS4209,Alex Boucher,Local,0.63,1
4210,CUS4210,Arthur Deschamps,Touriste,0.34,3
4211,CUS4211,Agnès Collin,Local,0.71,0
4212,CUS4212,Xavier Guilbert,Local,0.76,1
4213,CUS4213,Frédéric Charrier,Local,0.94,0
4214,CUS4214,Antoine Le Mary,Touriste,0.35,0
4215,CUS4215,Édith de Chevallier,Local,0.6,3
4216,CUS4216,Alain Peltier,Local,0.66,5
4217,CUS4217,Sylvie Pottier,Touriste,0.96,0
4218,CUS4218,Denis-Jérôme Lebon,Local,0.75,1
4219,CUS4219,Virginie Vaillant,Professionnel,0.73,1
4220,CUS4220,Laetitia Charles,Touriste,0.36,1
4221,CUS4221,William-Grégoire Lecoq,Touriste,0.78,3
4222,CUS4222,Théodore Ollivier,Touriste,0.95,2
4223,CUS4223,Benjamin Sauvage,Local,0.69,2
4224,CUS4224,Jacques Humbert,Local,0.35,1
4225,CUS4225,Margot Courtois,Touriste,0.53,1
4226,CUS4226,Nicolas Fouquet-Hebert,Professionnel,0.71,2
4227,CUS4227,Laurent Ruiz,Local,0.99,1
4228,CUS4228,Victoire Boyer-Neveu,Touriste,0.59,1
4229,CUS4229,Sylvie Julien,Touriste,0.34,1
4230,CUS4230,Françoise Guérin,Local,0.66,0
4231,CUS4231,Jean de Lecoq,Local,0.95,1
4232,CUS4232,Emmanuel Garnier du Guillon,Local,0.69,2
4233,CUS4233,Sébastien-David Marie,Touriste,0.81,0
4234,CUS4234,Jacqueline Lefèvre-Berger,Local,0.72,2
4235,CUS4235,Philippe Huet,Local,0.79,1
4236,CUS4236,Sophie Fleury,Local,0.59,4
4237,CUS4237,Rémy Pichon,Touriste,0.99,5
4238,CUS4238,Paulette de Bertin,Local,0.97,1
4239,CUS4239,Suzanne Monnier-Lejeune,Local,0.75,1
4240,CUS4240,Philippine Charles,Touriste,0.86,2
4241,CUS4241,Éric de la Martineau,Local,0.51,2
4242,CUS4242,Victor Bouvier,Local,0.55,3
4243,CUS4243,Robert Le Collet,Local,0.41,1
4244,CUS4244,Lucas Fabre,Local,0.68,1
4245,CUS4245,Alex-Marguerite Aubry,Local,0.49,2
4246,CUS4246,Marc-Daniel Fernandes,Local,0.95,3
4247,CUS4247,Claude Pinto de la Carre,Touriste,0.98,2
4248,CUS4248,Élise Adam de la Lelièvre,Touriste,0.71,1
4249,CUS4249,Adrien Fournier,Local,0.72,1
4250,CUS4250,Jérôme Colin,Local,0.8,4
4251,CUS4251,Josette du Alves,Local,0.37,2
4252,CUS4252,Sophie Grenier,Local,0.43,2
4253,CUS4253,Margot Leconte,Local,0.6,4
4254,CUS4254,Jacques Barbier,Local,0.86,0
4255,CUS4255,Stéphanie Riou-Bertin,Local,0.96,6
4256,CUS4256,Raymond Gilbert,Local,0.42,2
4257,CUS4257,Alexandre Rocher,Local,0.55,7
4258,CUS4258,Laurence Albert,Local,0.46,4
4259,CUS4259,Dorothée-Adélaïde Thierry,Local,0.67,1
4260,CUS4260,Pénélope-Antoinette Hamel,Local,0.71,4
4261,CUS4261,Édouard-Jérôme Guyot,Local,0.44,3
4262,CUS4262,Guillaume Marchal-Labbé,Local,0.82,1
4263,CUS4263,Hugues Cohen-Rousseau,Professionnel,0.69,1
4264,CUS4264,Margot Le Chauvin,Local,0.62,3
4265,CUS4265,Daniel Marchand,Local,0.67,1
4266,CUS4266,Lorraine-Louise Bazin,Local,0.69,1
4267,CUS4267,Alphonse Girard,Touriste,0.75,2
4268,CUS4268,Agnès Blondel,Local,0.7,3
4269,CUS4269,Geneviève Dubois de la Perez,Local,0.45,1
4270,CUS4270,René Bousquet du Maillard,Touriste,0.89,1
4271,CUS4271,Franck-Sébastien Mary,Touriste,0.31,4
4272,CUS4272,Martin Raynaud,Local,0.5,6
4273,CUS4273,Roger du Fernandes,Touriste,0.82,0
4274,CUS4274,Thomas Poirier,Local,0.31,1
4275,CUS4275,Édouard-Paul Sanchez,Local,0.85,1
4276,CUS4276,Michel Chauveau,Touriste,0.41,2
4277,CUS4277,Michel de la Pelletier,Local,0.59,4
4278,CUS4278,Alix du Valette,Local,0.68,2
4279,CUS4279,Valentine Le Goff,Local,0.35,3
4280,CUS4280,Valérie-Alexandria Weiss,Professionnel,0.36,4
4281,CUS4281,Adèle Rousseau,Touriste,0.78,0
4282,CUS4282,Grégoire Foucher,Local,0.74,5
4283,CUS4283,Isabelle Morin,Local,0.94,0
4284,CUS4284,Alphonse de la Maury,Local,0.81,1
4285,CUS4285,Anouk de la Dumont,Local,0.75,3
4286,CUS4286,Victoire Renard,Local,0.31,1
4287,CUS4287,Gilbert Guichard,Local,0.36,4
4288,CUS4288,Jeanne Bonnet,Touriste,0.38,6
4289,CUS4289,Théophile Gérard,Professionnel,0.43,2
4290,CUS4290,Valérie Moreau,Touriste,0.3,3
4291,CUS4291,Marguerite Mace,Touriste,0.56,0
4292,CUS4292,Raymond Guérin,Touriste,0.42,2
4293,CUS4293,Martin Huet-Chauvet,Local,0.4,0
4294,CUS4294,Jeannine Courtois,Professionnel,0.32,2
4295,CUS4295,Valentine Carpentier,Local,0.36,2
4296,CUS4296,Roland Bazin,Touriste,0.58,1
4297,CUS4297,Geneviève Bourgeois,Professionnel,0.38,2
4298,CUS4298,Nicole Fernandez de la Martel,Local,0.87,3
4299,CUS4299,Jean Grondin,Professionnel,0.89,4
4300,CUS4300,Océane Da Costa,Local,0.7,1
4301,CUS4301,Laurent Chauveau,Local,0.39,2
4302,CUS4302,Corinne Sauvage,Touriste,0.42,1
4303,CUS4303,Marcelle Clément-Leroux,Local,0.73,1
4304,CUS4304,Adrien Rousset,Local,0.9,1
4305,CUS4305,Sylvie Gomez,Touriste,0.34,3
4306,CUS4306,Théodore Legrand,Local,0.36,2
4307,CUS4307,Émilie-Alix Samson,Local,0.39,0
4308,CUS4308,Josette Lombard,Touriste,0.75,1
4309,CUS4309,Noémi Allain,Touriste,0.34,7
4310,CUS4310,Maurice Regnier,Professionnel,0.91,1
4311,CUS4311,Matthieu Roussel,Local,0.89,2
4312,CUS4312,Audrey Mace,Local,0.79,1
4313,CUS4313,Thierry Lefèvre,Professionnel,0.86,1
4314,CUS4314,Capucine Gay,Local,0.31,1
4315,CUS4315,Michel Jacquot,Local,0.89,2
4316,CUS4316,Monique Aubry,Touriste,0.91,5
4317,CUS4317,Joseph Dijoux,Local,0.35,0
4318,CUS4318,Michelle-Aurélie Boulay,Local,0.92,3
4319,CUS4319,Olivie de Baudry,Local,0.45,2
4320,CUS4320,Sylvie Pires,Professionnel,0.8,0
4321,CUS4321,Diane de la Bourdon,Touriste,0.75,2
4322,CUS4322,Cécile-Joséphine Marty,Local,0.31,2
4323,CUS4323,Stéphanie Fernandez,Local,0.41,1
4324,CUS4324,Sylvie du Godard,Touriste,0.96,2
4325,CUS4325,Zacharie Lacombe-Mahe,Local,0.72,2
4326,CUS4326,Eugène Joly-Blin,Professionnel,0.36,2
4327,CUS4327,Christophe Teixeira,Touriste,0.87,1
4328,CUS4328,Brigitte Vallée,Local,0.54,3
4329,CUS4329,Victor Boyer-Lemoine,Professionnel,0.82,1
4330,CUS4330,Xavier Lecoq,Local,0.98,4
4331,CUS4331,Virginie-Arnaude Berger,Professionnel,0.94,4
4332,CUS4332,Anaïs-Sabine Giraud,Local,0.91,3
4333,CUS4333,Cécile Durand,Touriste,0.44,2
4334,CUS4334,Frédéric Renault,Local,0.68,1
4335,CUS4335,Sébastien-Alphonse Legendre,Touriste,0.58,4
4336,CUS4336,Lucas Martineau,Touriste,0.99,3
4337,CUS4337,Chantal-Agathe Godard,Local,0.76,1
4338,CUS4338,Madeleine Becker de la Foucher,Local,0.5,2
4339,CUS4339,Martin Lopes,Professionnel,0.5,1
4340,CUS4340,Richard Lebrun,Local,0.33,2
4341,CUS4341,Grégoire Poirier,Local,0.31,2
4342,CUS4342,Lucas Bonnin,Local,0.97,2
4343,CUS4343,Gilbert du Garnier,Local,0.98,4
4344,CUS4344,Colette Lemaître,Professionnel,0.8,1
4345,CUS4345,Anouk Daniel,Local,0.99,1
4346,CUS4346,Adrien Parent Le Pelletier,Local,0.55,6
4347,CUS4347,René Guérin,Touriste,0.59,1
4348,CUS4348,Catherine Joly-Legrand,Local,0.89,2
4349,CUS4349,Théophile-Patrick Baudry,Professionnel,0.79,2
4350,CUS4350,Renée Lebreton,Local,0.92,1
4351,CUS4351,Éric Grondin,Local,0.52,1
4352,CUS4352,Charles Roux,Local,0.46,1
4353,CUS4353,Thibaut Turpin,Touriste,0.7,0
4354,CUS4354,Thibault Laporte,Local,1.0,1
4355,CUS4355,Thibaut Bigot,Touriste,0.55,0
4356,CUS4356,Alphonse Lemoine,Local,0.53,3
4357,CUS4357,Brigitte de la Buisson,Local,0.52,5
4358,CUS4358,Nathalie Millet,Local,0.64,3
4359,CUS4359,Nathalie Fontaine de la Bernier,Touriste,0.9,2
4360,CUS4360,Pierre Hamel,Local,0.33,0
4361,CUS4361,Dorothée Delattre-Martin,Touriste,0.51,2
4362,CUS4362,Inès Fournier-Michaud,Touriste,0.66,0
4363,CUS4363,Audrey-Margot Dubois,Touriste,0.73,4
4364,CUS4364,Manon Mace,Local,0.63,1
4365,CUS4365,Guy Camus-Thibault,Touriste,0.63,0
4366,CUS4366,Dorothée Grondin,Local,0.36,3
4367,CUS4367,Martin Dufour,Local,0.7,2
4368,CUS4368,Adrien Grenier,Local,0.76,2
4369,CUS4369,Guy Muller-Samson,Professionnel,0.34,4
4370,CUS4370,Charles-Frédéric Raynaud,Local,0.37,0
4371,CUS4371,Timothée Didier,Local,0.45,4
4372,CUS4372,Antoinette Blanchet,Local,0.54,2
4373,CUS4373,Martin-Bernard Lebrun,Touriste,0.34,5
4374,CUS4374,Michel Dubois,Local,0.86,1
4375,CUS4375,Denis Tessier,Touriste,0.5,0
4376,CUS4376,Raymond Schmitt,Professionnel,0.64,3
4377,CUS4377,Alexandria Grondin du Teixeira,Touriste,0.84,1
4378,CUS4378,Capucine du Roger,Local,0.82,1
4379,CUS4379,Valentine Maury-Noël,Touriste,0.84,2
4380,CUS4380,René Pires Le Leclercq,Professionnel,0.69,4
4381,CUS4381,Benjamin Picard,Professionnel,0.71,2
4382,CUS4382,Thomas Andre,Touriste,0.99,0
4383,CUS4383,Julien Roy,Local,0.47,6
4384,CUS4384,Josette Renaud,Local,0.73,4
4385,CUS4385,Lucas Bourdon,Local,0.97,0
4386,CUS4386,Hortense du Jacob,Local,0.59,2
4387,CUS4387,Zacharie De Oliveira du Gomes,Professionnel,0.94,2
4388,CUS4388,Maryse Jacques,Touriste,0.57,2
4389,CUS4389,Arthur Boulanger,Local,0.78,4
4390,CUS4390,Gérard-Daniel Gallet,Local,0.86,4
4391,CUS4391,Roger Le Gall,Touriste,0.99,2
4392,CUS4392,William Blot du Mathieu,Local,0.7,3
4393,CUS4393,Inès-Élisabeth Reynaud,Touriste,0.59,2
4394,CUS4394,Joseph Hubert,Local,0.66,3
4395,CUS4395,Christelle Schneider,Local,0.78,4
4396,CUS4396,Jean Maillet,Local,0.71,4
4397,CUS4397,Claire Brunet,Local,0.41,2
4398,CUS4398,Guillaume Da Silva,Touriste,0.46,3
4399,CUS4399,Matthieu Humbert,Local,0.94,2
4400,CUS4400,Susan Lejeune,Local,0.46,3
4401,CUS4401,Hélène Allain,Professionnel,0.94,1
4402,CUS4402,Sébastien Boulay,Professionnel,0.44,0
4403,CUS4403,Colette Marchal,Professionnel,0.53,3
4404,CUS4404,Christiane Dupuis,Professionnel,0.73,2
4405,CUS4405,Adrien Denis de la Gillet,Touriste,0.61,3
4406,CUS4406,Christelle Lagarde-Blot,Touriste,0.6,3
4407,CUS4407,Thibault Petitjean,Touriste,0.8,1
4408,CUS4408,Timothée Ferrand,Touriste,0.39,1
4409,CUS4409,Laetitia Perrier,Local,0.34,2
4410,CUS4410,Martine Marques,Local,0.95,5
4411,CUS4411,Catherine Roche,Professionnel,0.87,1
4412,CUS4412,Simone de la Lemaître,Professionnel,0.84,1
4413,CUS4413,Timothée Bonnet-Ferrand,Local,0.97,3
4414,CUS4414,Noémi Cordier,Local,0.56,1
4415,CUS4415,Catherine de la Gonzalez,Local,0.42,3
4416,CUS4416,Céline Poirier,Local,0.88,2
4417,CUS4417,Sophie Colin,Touriste,0.84,4
4418,CUS4418,Lucas Imbert-Blanchet,Professionnel,0.57,4
4419,CUS4419,Patricia-Aurore Valette,Local,0.64,1
4420,CUS4420,Théodore Chauveau,Professionnel,0.46,1
4421,CUS4421,Jacques Gomez-Prévost,Local,0.52,1
4422,CUS4422,Sylvie Dos Santos,Local,0.85,2
4423,CUS4423,Christophe Hervé,Professionnel,0.42,3
4424,CUS4424,Jean Rivière-Gaillard,Professionnel,0.56,3
4425,CUS4425,Georges Rey,Local,0.43,1
4426,CUS4426,Juliette Lecomte,Local,0.76,0
4427,CUS4427,Alix Le Goff de Lesage,Local,0.74,1
4428,CUS4428,Agathe Brunel,Local,0.39,2
4429,CUS4429,Isaac Fontaine du Normand,Local,0.5,3
4430,CUS4430,Benoît Rolland,Local,0.82,2
4431,CUS4431,Aurore du Lemaire,Touriste,0.81,3
4432,CUS4432,Élodie Lejeune,Touriste,0.55,3
4433,CUS4433,Rémy Le Lebreton,Local,0.59,1
4434,CUS4434,Gilles Alves-Camus,Professionnel,0.4,4
4435,CUS4435,Yves-Adrien Charrier,Touriste,0.49,3
4436,CUS4436,Anne Lemaître de la Boucher,Local,0.87,1
4437,CUS4437,Raymond-André Bailly,Professionnel,0.33,2
4438,CUS4438,Émile Barthelemy,Local,0.85,1
4439,CUS4439,Christiane Rey,Touriste,0.89,1
4440,CUS4440,Roger Barbe,Local,0.79,3
4441,CUS4441,Suzanne Faure,Local,0.96,5
4442,CUS4442,Élodie Pires,Professionnel,0.78,2
4443,CUS4443,Théophile Rodrigues-Neveu,Professionnel,0.64,6
4444,CUS4444,Nicolas Michaud,Touriste,0.65,0
4445,CUS4445,Jules-Pierre Faure,Local,0.41,2
4446,CUS4446,Bernadette Perret,Touriste,0.5,3
4447,CUS4447,Sophie Gérard,Local,0.89,0
4448,CUS4448,Éric Guichard,Professionnel,0.75,2
4449,CUS4449,Thibault du Devaux,Local,0.99,2
4450,CUS4450,Guillaume Renaud,Touriste,0.44,2
4451,CUS4451,Tristan Fleury Le Brun,Touriste,0.7,3
4452,CUS4452,Laetitia Barbier,Professionnel,0.88,1
4453,CUS4453,Agathe Renard-Roy,Touriste,0.99,3
4454,CUS4454,Emmanuel Faure,Professionnel,0.56,2
4455,CUS4455,Claudine Rodriguez,Local,0.32,1
4456,CUS4456,Roger-Julien Bailly,Local,0.84,0
4457,CUS4457,Thérèse Devaux-Langlois,Professionnel,0.93,2
4458,CUS4458,Roland Schmitt-Hamel,Local,0.39,5
4459,CUS4459,René Philippe-Auger,Touriste,0.63,1
4460,CUS4460,Alfred de Lopez,Professionnel,0.68,0
4461,CUS4461,Margaret Lefèvre,Professionnel,0.64,3
4462,CUS4462,Roger Le Goff,Local,0.91,3
4463,CUS4463,Zacharie-Noël Dufour,Professionnel,0.45,1
4464,CUS4464,Clémence Klein,Local,0.96,0
4465,CUS4465,Marcel Le Goff,Local,0.65,1
4466,CUS4466,Geneviève Daniel,Local,0.59,1
4467,CUS4467,Léon Royer,Professionnel,0.74,1
4468,CUS4468,Alfred Blot-Chauvin,Local,0.46,1
4469,CUS4469,Pierre-Franck Blanchet,Touriste,0.69,0
4470,CUS4470,Céline Merle,Local,0.85,0
4471,CUS4471,Georges Durand,Professionnel,0.7,3
4472,CUS4472,Timothée Lefèvre,Local,0.66,0
4473,CUS4473,Margaud Hoarau,Professionnel,0.75,0
4474,CUS4474,Roger Martinez,Local,0.34,3
4475,CUS4475,Margaud Pons,Local,0.66,0
4476,CUS4476,Michelle Mace,Local,0.34,5
4477,CUS4477,Théophile Leblanc,Local,0.46,3
4478,CUS4478,Tristan Pages,Touriste,0.98,2
4479,CUS4479,Frédérique Bouvier,Local,0.9,2
4480,CUS4480,Grégoire du Faivre,Professionnel,0.76,4
4481,CUS4481,Paulette Sauvage,Professionnel,0.32,4
4482,CUS4482,David Monnier,Touriste,0.91,3
4483,CUS4483,Marine Fontaine,Local,0.77,1
4484,CUS4484,Édouard Guyot,Local,0.86,0
4485,CUS4485,Frédéric Toussaint,Touriste,0.75,5
4486,CUS4486,Manon Le Roux de Lambert,Professionnel,0.82,5
4487,CUS4487,Emmanuel Gay,Local,0.38,2
4488,CUS4488,Gérard Rocher,Touriste,0.77,2
4489,CUS4489,Anne Pruvost Le Fournier,Local,0.56,4
4490,CUS4490,Brigitte Fontaine,Touriste,0.46,2
4491,CUS4491,Honoré Guichard du Grondin,Local,0.58,1
4492,CUS4492,Éléonore Marques,Touriste,0.8,2
4493,CUS4493,Marcel du Legrand,Local,0.96,3
4494,CUS4494,Marcelle Garcia,Touriste,0.94,0
4495,CUS4495,Jeanne Hubert,Professionnel,0.45,5
4496,CUS4496,Claudine-Alexandria Grondin,Touriste,0.57,2
4497,CUS4497,Astrid Schmitt,Local,0.87,1
4498,CUS4498,François Lemaire,Touriste,0.61,4
4499,CUS4499,Élise Renard,Local,0.83,0
4500,CUS4500,Tristan Duhamel,Local,0.36,1
4501,CUS4501,Olivier Allard,Professionnel,0.68,2
4502,CUS4502,Roland Leduc,Local,0.79,3
4503,CUS4503,Isabelle Morvan-Arnaud,Local,0.84,2
4504,CUS4504,Astrid Laine-Henry,Local,0.46,4
4505,CUS4505,William Clément,Local,0.33,6
4506,CUS4506,Arthur Legendre,Touriste,0.71,4
4507,CUS4507,Zoé-Chantal Dupont,Local,0.8,1
4508,CUS4508,Michèle Gimenez,Local,0.46,1
4509,CUS4509,Thomas Ramos,Touriste,0.49,2
4510,CUS4510,Isabelle du Benoit,Local,0.35,2
4511,CUS4511,Zoé Lacombe,Touriste,0.34,5
4512,CUS4512,Joséphine Renard-Bouchet,Touriste,0.39,1
4513,CUS4513,Claude Bègue,Local,0.69,1
4514,CUS4514,Andrée Perret,Touriste,0.31,3
4515,CUS4515,Léon du Clément,Local,0.63,3
4516,CUS4516,Jeannine Le Lenoir,Local,0.52,0
4517,CUS4517,Maggie Weber,Local,0.99,4
4518,CUS4518,Pénélope Denis,Touriste,0.92,1
4519,CUS4519,Timothée Vasseur,Professionnel,0.85,2
4520,CUS4520,Élisabeth du Lefèvre,Local,0.55,3
4521,CUS4521,Jeannine Morvan,Local,0.88,1
4522,CUS4522,Clémence Antoine de Lemonnier,Professionnel,0.62,1
4523,CUS4523,Paulette Couturier-Evrard,Local,0.83,5
4524,CUS4524,Franck du Joly,Professionnel,0.58,1
4525,CUS4525,Alexandre Lopez,Touriste,0.81,4
4526,CUS4526,Guillaume Legrand-Sauvage,Local,0.47,1
4527,CUS4527,Thierry Munoz,Professionnel,0.94,0
4528,CUS4528,Gilbert Guyot Le Roy,Local,0.47,1
4529,CUS4529,Simone Baudry de Masse,Local,0.71,2
4530,CUS4530,Caroline de la Guillaume,Touriste,0.88,1
4531,CUS4531,Laurent Picard,Local,0.4,1
4532,CUS4532,Alice Joly-Lejeune,Local,0.45,1
4533,CUS4533,Isaac Descamps,Local,0.42,0
4534,CUS4534,Alphonse Auger,Professionnel,0.77,0
4535,CUS4535,Clémence Le Jacques,Touriste,0.73,3
4536,CUS4536,Michel Valette,Local,0.53,8
4537,CUS4537,Jacqueline Weiss-David,Touriste,0.82,5
4538,CUS4538,Anne Lebrun,Local,0.68,2
4539,CUS4539,Lorraine Da Costa,Professionnel,0.55,4
4540,CUS4540,Lucie Guillot,Touriste,0.53,0
4541,CUS4541,Philippe Cohen,Local,0.39,1
4542,CUS4542,Benjamin de la Lambert,Touriste,0.97,5
4543,CUS4543,Marc Garnier,Touriste,0.93,1
4544,CUS4544,Élisabeth Gallet,Touriste,0.5,0
4545,CUS4545,Raymond Leblanc de Hoareau,Touriste,0.66,4
4546,CUS4546,Philippe Thomas,Local,0.86,1
4547,CUS4547,Nath Morin Le Pasquier,Local,0.63,3
4548,CUS4548,Victor-Thibault Camus,Local,0.93,1
4549,CUS4549,Françoise Berger,Local,0.82,2
4550,CUS4550,Thomas Monnier Le Martins,Touriste,0.47,3
4551,CUS4551,Josette Masson,Touriste,0.37,1
4552,CUS4552,Charles Michaud,Local,0.76,0
4553,CUS4553,Bertrand Pierre,Professionnel,0.91,3
4554,CUS4554,Matthieu Parent-Besson,Touriste,0.44,3
4555,CUS4555,Timothée-Roland Bouvet,Local,0.73,3
4556,CUS4556,Juliette Picard Le Chevallier,Local,0.74,1
4557,CUS4557,Nicole Maréchal,Local,0.51,0
4558,CUS4558,Nathalie Marchal,Local,0.83,2
4559,CUS4559,Marcelle Guérin,Local,0.73,4
4560,CUS4560,Suzanne Étienne,Touriste,0.81,7
4561,CUS4561,Agathe-Marine Lemonnier,Local,0.81,2
4562,CUS4562,Victor de la Lebon,Touriste,0.51,2
4563,CUS4563,Thibaut de Godard,Local,0.31,1
4564,CUS4564,William Michaud,Touriste,0.95,3
4565,CUS4565,Benjamin Lefèvre,Professionnel,0.85,0
4566,CUS4566,André Leroy,Local,0.54,3
4567,CUS4567,Chantal Becker-Raynaud,Professionnel,0.96,4
4568,CUS4568,Clémence Lemaître,Local,0.52,1
4569,CUS4569,Isaac Rivière,Local,0.76,2
4570,CUS4570,Théodore Perrin,Professionnel,0.96,2
4571,CUS4571,Lucie Parent,Touriste,0.38,1
4572,CUS4572,Adrien de la Meyer,Local,0.51,3
4573,CUS4573,Benoît Clément,Local,0.54,3
4574,CUS4574,Hélène Benard-Teixeira,Local,0.51,1
